"p","callret-1"
"http://yago-knowledge.org/resource/infobox/en/firstcountry",1054
"http://yago-knowledge.org/resource/infobox/en/fastcountry",1053
"http://yago-knowledge.org/resource/infobox/en/book",1053
"http://yago-knowledge.org/resource/infobox/en/secondcountry",1052
"http://yago-knowledge.org/resource/infobox/en/thirdcountry",1050
"http://yago-knowledge.org/resource/infobox/en/homeschool",1040
"http://yago-knowledge.org/resource/infobox/fr/nbépisodes",1040
"http://yago-knowledge.org/resource/infobox/en/visitorschool",1035
"http://yago-knowledge.org/resource/infobox/en/division",1029
"http://yago-knowledge.org/resource/infobox/en/launchdate",1029
"http://yago-knowledge.org/resource/infobox/en/formed",1029
"http://yago-knowledge.org/resource/infobox/en/biggesthomewin",1028
"http://yago-knowledge.org/resource/infobox/en/icd",1026
"http://yago-knowledge.org/resource/infobox/en/polecountry",1020
"http://yago-knowledge.org/resource/infobox/fr/nomdelédition",1019
"http://yago-knowledge.org/resource/infobox/en/citation",1016
"http://yago-knowledge.org/resource/infobox/en/concurrence",1016
"http://yago-knowledge.org/resource/infobox/en/cabinet",1015
"http://yago-knowledge.org/resource/infobox/en/episodelist",1015
"http://yago-knowledge.org/resource/infobox/en/lawsapplied",1014
"http://yago-knowledge.org/resource/infobox/pl/montaż",1013
"http://yago-knowledge.org/resource/infobox/en/teamimage",1012
"http://yago-knowledge.org/resource/infobox/en/highestscoring",1012
"http://yago-knowledge.org/resource/infobox/en/biggestawaywin",1012
"http://yago-knowledge.org/resource/infobox/en/target",1008
"http://yago-knowledge.org/resource/infobox/en/dissipated",1008
"http://yago-knowledge.org/resource/infobox/en/prior",1005
"http://yago-knowledge.org/resource/infobox/en/eventname",1002
"http://yago-knowledge.org/resource/infobox/fr/tableaudouble",1002
"http://yago-knowledge.org/resource/infobox/fr/conflit",997
"http://yago-knowledge.org/resource/infobox/en/dategameplayed",995
"http://yago-knowledge.org/resource/infobox/en/yeargameplayed",994
"http://yago-knowledge.org/resource/infobox/en/players",994
"http://yago-knowledge.org/resource/infobox/fr/tableausimple",989
"http://yago-knowledge.org/resource/infobox/fr/dotation",989
"http://yago-knowledge.org/resource/infobox/fr/nbsaisons",988
"http://yago-knowledge.org/resource/infobox/en/shipsponsor",987
"http://yago-knowledge.org/resource/infobox/en/voices",985
"http://yago-knowledge.org/resource/infobox/fr/vainqueursimple",981
"http://yago-knowledge.org/resource/infobox/en/footballseason",981
"http://yago-knowledge.org/resource/infobox/en/shipmotto",981
"http://yago-knowledge.org/resource/infobox/pl/strona",981
"http://yago-knowledge.org/resource/infobox/en/winnersshare",979
"http://yago-knowledge.org/resource/infobox/en/thirdother",979
"http://yago-knowledge.org/resource/infobox/en/mvpteam",978
"http://yago-knowledge.org/resource/infobox/en/othertitles",974
"http://yago-knowledge.org/resource/infobox/nl/platform",973
"http://yago-knowledge.org/resource/infobox/en/sponsor",973
"http://yago-knowledge.org/resource/infobox/nl/uitgebracht",973
"http://yago-knowledge.org/resource/infobox/fr/vainqueurdouble",970
"http://yago-knowledge.org/resource/infobox/en/semifinal",959
"http://yago-knowledge.org/resource/infobox/fr/compétitionprécédente",953
"http://yago-knowledge.org/resource/infobox/en/continent",946
"http://yago-knowledge.org/resource/infobox/en/voiceactor",941
"http://yago-knowledge.org/resource/infobox/fr/compétitionsuivante",941
"http://yago-knowledge.org/resource/infobox/en/shipendurance",934
"http://yago-knowledge.org/resource/infobox/fr/guerre",931
"http://yago-knowledge.org/resource/infobox/en/perps",928
"http://yago-knowledge.org/resource/infobox/en/endtheme",922
"http://yago-knowledge.org/resource/infobox/en/shiproute",919
"http://yago-knowledge.org/resource/hasPages",914
"http://yago-knowledge.org/resource/infobox/en/draw",914
"http://yago-knowledge.org/resource/infobox/nl/land",906
"http://yago-knowledge.org/resource/infobox/en/nexttournament",902
"http://yago-knowledge.org/resource/infobox/fr/plateforme",901
"http://yago-knowledge.org/resource/infobox/fr/catégorie",898
"http://yago-knowledge.org/resource/infobox/en/announcers",891
"http://yago-knowledge.org/resource/infobox/en/code",888
"http://yago-knowledge.org/resource/infobox/en/illustrator",887
"http://yago-knowledge.org/resource/infobox/en/missiontype",883
"http://yago-knowledge.org/resource/infobox/pl/dowódca",883
"http://yago-knowledge.org/resource/infobox/en/par",875
"http://yago-knowledge.org/resource/infobox/en/opened",875
"http://yago-knowledge.org/resource/infobox/fr/nombredépreuves",874
"http://yago-knowledge.org/resource/infobox/en/fourth",870
"http://yago-knowledge.org/resource/infobox/en/iptvserv",867
"http://yago-knowledge.org/resource/infobox/en/teamcaptain",864
"http://yago-knowledge.org/resource/infobox/en/writers",863
"http://yago-knowledge.org/resource/infobox/nl/taal",862
"http://yago-knowledge.org/resource/infobox/en/mostrecent",857
"http://yago-knowledge.org/resource/infobox/nl/regie",855
"http://yago-knowledge.org/resource/infobox/en/launchsite",853
"http://yago-knowledge.org/resource/infobox/en/iptvchan",851
"http://yago-knowledge.org/resource/infobox/en/launchrocket",846
"http://yago-knowledge.org/resource/infobox/en/previoustournament",846
"http://yago-knowledge.org/resource/infobox/en/playingtime",845
"http://yago-knowledge.org/resource/infobox/pl/rokprodukcji",845
"http://yago-knowledge.org/resource/infobox/en/majorityseats",841
"http://yago-knowledge.org/resource/infobox/en/latestreleaseversion",837
"http://yago-knowledge.org/resource/infobox/en/start",834
"http://yago-knowledge.org/resource/infobox/en/pressure",827
"http://yago-knowledge.org/resource/infobox/fr/développeur",824
"http://yago-knowledge.org/resource/infobox/en/shiprecommissioned",820
"http://yago-knowledge.org/resource/infobox/fr/site",820
"http://yago-knowledge.org/resource/infobox/en/titlenumber",816
"http://yago-knowledge.org/resource/infobox/en/orbitreference",814
"http://yago-knowledge.org/resource/infobox/en/storyartist",811
"http://yago-knowledge.org/resource/infobox/en/apsis",809
"http://yago-knowledge.org/resource/infobox/en/timezone",807
"http://yago-knowledge.org/resource/infobox/it/schieramento",806
"http://yago-knowledge.org/resource/infobox/en/shiphonors",803
"http://yago-knowledge.org/resource/infobox/en/cause",800
"http://yago-knowledge.org/resource/infobox/en/optionalsubheader",800
"http://yago-knowledge.org/resource/infobox/en/version",799
"http://yago-knowledge.org/resource/infobox/en/orbitregime",796
"http://yago-knowledge.org/resource/infobox/en/slogan",795
"http://yago-knowledge.org/resource/infobox/en/minwinds",795
"http://yago-knowledge.org/resource/infobox/fr/mode",793
"http://yago-knowledge.org/resource/infobox/en/license",790
"http://yago-knowledge.org/resource/infobox/en/randomchance",787
"http://yago-knowledge.org/resource/infobox/en/mostwins",786
"http://yago-knowledge.org/resource/infobox/en/homepage",785
"http://yago-knowledge.org/resource/infobox/en/shiparmour",784
"http://yago-knowledge.org/resource/infobox/en/yardage",784
"http://yago-knowledge.org/resource/infobox/pl/nazwa",784
"http://yago-knowledge.org/resource/infobox/fr/batailles",784
"http://yago-knowledge.org/resource/infobox/en/referee",783
"http://yago-knowledge.org/resource/infobox/en/countries",781
"http://yago-knowledge.org/resource/infobox/en/usnetwork",781
"http://yago-knowledge.org/resource/infobox/en/joindissent",780
"http://yago-knowledge.org/resource/infobox/en/prizemoney",779
"http://yago-knowledge.org/resource/infobox/en/sisternames",777
"http://yago-knowledge.org/resource/infobox/nl/première",774
"http://yago-knowledge.org/resource/infobox/en/fourthother",774
"http://yago-knowledge.org/resource/infobox/en/latestreleasedate",770
"http://yago-knowledge.org/resource/infobox/en/fastlap",766
"http://yago-knowledge.org/resource/infobox/en/map",764
"http://yago-knowledge.org/resource/infobox/en/sound",755
"http://yago-knowledge.org/resource/infobox/en/holidayname",754
"http://yago-knowledge.org/resource/infobox/en/skills",752
"http://yago-knowledge.org/resource/infobox/nl/lengte",748
"http://yago-knowledge.org/resource/infobox/nl/schrijver",742
"http://yago-knowledge.org/resource/infobox/it/type",740
"http://yago-knowledge.org/resource/infobox/fr/fin",736
"http://yago-knowledge.org/resource/infobox/en/grades",735
"http://yago-knowledge.org/resource/infobox/pl/siły",733
"http://yago-knowledge.org/resource/infobox/en/issues",731
"http://yago-knowledge.org/resource/infobox/en/territory",725
"http://yago-knowledge.org/resource/infobox/nl/imdb",723
"http://yago-knowledge.org/resource/infobox/fr/contrôle",720
"http://yago-knowledge.org/resource/infobox/en/racename",719
"http://yago-knowledge.org/resource/infobox/fr/média",718
"http://yago-knowledge.org/resource/infobox/en/current",717
"http://yago-knowledge.org/resource/infobox/en/homestation",717
"http://yago-knowledge.org/resource/infobox/en/alliance",715
"http://yago-knowledge.org/resource/infobox/en/numberofteams",711
"http://yago-knowledge.org/resource/infobox/pl/kostiumy",711
"http://yago-knowledge.org/resource/infobox/nl/uitgever",710
"http://yago-knowledge.org/resource/infobox/en/arcadesystem",708
"http://yago-knowledge.org/resource/infobox/en/lead",701
"http://yago-knowledge.org/resource/infobox/en/skip",701
"http://yago-knowledge.org/resource/infobox/en/fulldate",695
"http://yago-knowledge.org/resource/infobox/en/finalist",693
"http://yago-knowledge.org/resource/infobox/en/created",690
"http://yago-knowledge.org/resource/infobox/pl/miejsce",689
"http://yago-knowledge.org/resource/infobox/en/bgcolour",688
"http://yago-knowledge.org/resource/infobox/en/won",682
"http://yago-knowledge.org/resource/infobox/en/end",680
"http://yago-knowledge.org/resource/infobox/en/launchmass",680
"http://yago-knowledge.org/resource/infobox/it/comandante",675
"http://yago-knowledge.org/resource/infobox/fr/périodicité",675
"http://yago-knowledge.org/resource/infobox/it/data",674
"http://yago-knowledge.org/resource/infobox/en/shipboats",668
"http://yago-knowledge.org/resource/infobox/de/bild",668
"http://yago-knowledge.org/resource/infobox/fr/meilleurbuteur",667
"http://yago-knowledge.org/resource/infobox/en/programmer",667
"http://yago-knowledge.org/resource/infobox/en/car",666
"http://yago-knowledge.org/resource/infobox/en/mostdriver",664
"http://yago-knowledge.org/resource/infobox/en/cosparid",663
"http://yago-knowledge.org/resource/infobox/en/mostteam",663
"http://yago-knowledge.org/resource/infobox/en/currentchampions",663
"http://yago-knowledge.org/resource/infobox/en/mostlaps",662
"http://yago-knowledge.org/resource/infobox/pl/oryginalnytytuł",656
"http://yago-knowledge.org/resource/infobox/en/tournamentformat",653
"http://yago-knowledge.org/resource/infobox/fr/upright",652
"http://yago-knowledge.org/resource/infobox/en/weapons",650
"http://yago-knowledge.org/resource/infobox/nl/ontwikkelaar",649
"http://yago-knowledge.org/resource/infobox/en/websitetitle",647
"http://yago-knowledge.org/resource/infobox/fr/deuxième",647
"http://yago-knowledge.org/resource/infobox/nl/muziek",643
"http://yago-knowledge.org/resource/infobox/en/speed",641
"http://yago-knowledge.org/resource/infobox/pl/straty",640
"http://yago-knowledge.org/resource/infobox/en/awards",637
"http://yago-knowledge.org/resource/infobox/en/description",636
"http://yago-knowledge.org/resource/infobox/en/province",636
"http://yago-knowledge.org/resource/infobox/en/curlingclub",634
"http://yago-knowledge.org/resource/infobox/en/oclc",632
"http://yago-knowledge.org/resource/infobox/en/nation",629
"http://yago-knowledge.org/resource/infobox/en/championships",627
"http://yago-knowledge.org/resource/infobox/pl/data",627
"http://yago-knowledge.org/resource/infobox/en/basis",627
"http://yago-knowledge.org/resource/infobox/en/homeap",627
"http://yago-knowledge.org/resource/infobox/en/usannouncers",627
"http://yago-knowledge.org/resource/infobox/fr/promufin",626
"http://yago-knowledge.org/resource/infobox/en/visitorap",622
"http://yago-knowledge.org/resource/infobox/en/observedby",620
"http://yago-knowledge.org/resource/infobox/en/ages",620
"http://yago-knowledge.org/resource/infobox/en/shipchristened",619
"http://yago-knowledge.org/resource/infobox/en/orbitinclination",618
"http://yago-knowledge.org/resource/infobox/en/turnout",612
"http://yago-knowledge.org/resource/infobox/en/tournamentname",612
"http://yago-knowledge.org/resource/infobox/en/musicfestivalname",612
"http://yago-knowledge.org/resource/infobox/en/discipline",611
"http://yago-knowledge.org/resource/infobox/en/avg",610
"http://yago-knowledge.org/resource/infobox/fr/créateur",606
"http://yago-knowledge.org/resource/infobox/en/licensee",604
"http://yago-knowledge.org/resource/infobox/en/flagcaption",604
"http://yago-knowledge.org/resource/infobox/en/imagename",602
"http://yago-knowledge.org/resource/infobox/en/goldnation",601
"http://yago-knowledge.org/resource/infobox/en/bronzenation",600
"http://yago-knowledge.org/resource/infobox/en/homeqtr",600
"http://yago-knowledge.org/resource/infobox/fr/reléguéfin",600
"http://yago-knowledge.org/resource/infobox/en/shipcaptured",600
"http://yago-knowledge.org/resource/infobox/en/silvernation",599
"http://yago-knowledge.org/resource/infobox/en/mascot",598
"http://yago-knowledge.org/resource/infobox/en/field",596
"http://yago-knowledge.org/resource/infobox/en/player",593
"http://yago-knowledge.org/resource/infobox/en/record",592
"http://yago-knowledge.org/resource/infobox/en/section",591
"http://yago-knowledge.org/resource/infobox/en/hometotal",590
"http://yago-knowledge.org/resource/infobox/en/visitortotal",590
"http://yago-knowledge.org/resource/infobox/en/schedule",588
"http://yago-knowledge.org/resource/infobox/it/candidato",588
"http://yago-knowledge.org/resource/infobox/en/administrator",583
"http://yago-knowledge.org/resource/infobox/en/establishment",579
"http://yago-knowledge.org/resource/infobox/en/blank",577
"http://yago-knowledge.org/resource/infobox/en/teamodismostruns",576
"http://yago-knowledge.org/resource/infobox/en/shiparmor",575
"http://yago-knowledge.org/resource/infobox/en/teamodismostwickets",575
"http://yago-knowledge.org/resource/infobox/en/gauge",573
"http://yago-knowledge.org/resource/infobox/nl/producer",573
"http://yago-knowledge.org/resource/infobox/en/homecoaches",572
"http://yago-knowledge.org/resource/infobox/en/firstwinner",570
"http://yago-knowledge.org/resource/infobox/en/state",569
"http://yago-knowledge.org/resource/infobox/nl/spelers",568
"http://yago-knowledge.org/resource/infobox/de/kontrahent",565
"http://yago-knowledge.org/resource/infobox/en/visitorcoaches",563
"http://yago-knowledge.org/resource/infobox/en/followingevent",562
"http://yago-knowledge.org/resource/infobox/en/setuptime",562
"http://yago-knowledge.org/resource/infobox/en/previousevent",560
"http://yago-knowledge.org/resource/infobox/en/creators",558
"http://yago-knowledge.org/resource/infobox/fr/statutdesjoueurs",556
"http://yago-knowledge.org/resource/infobox/en/teamodiswon",555
"http://yago-knowledge.org/resource/infobox/en/shipdecks",554
"http://yago-knowledge.org/resource/infobox/en/organisation",553
